timestamp,voltage,amperage,x_pos,y_pos,x_vel,anomaly
2014-05-13 15:00:00,220.00780445408606,130.59406493455955,0,0.0,0.2009683647388383,0.0
2014-05-13 15:00:03,218.53129340134205,128.0308471780233,1,0.0,0.20383343943878596,0.0
2014-05-13 15:00:06,219.69112099233845,131.82932167486,2,0.0,0.20344288297364446,0.0
2014-05-13 15:00:09,218.74179526935578,129.1692954205067,3,0.0,0.19381646185865897,0.0
2014-05-13 15:00:12,220.59871930310743,131.91177492586607,4,0.0,0.19945940717931096,0.0
2014-05-13 15:00:15,219.2396825542475,130.99860746354253,5,0.0,0.18840765406691748,0.0
2014-05-13 15:00:18,220.09739468045868,130.4467570531247,6,0.0,0.20881147045261514,0.0
2014-05-13 15:00:21,219.36501353074124,129.50241036781017,7,0.0,0.201628991015736,0.0
2014-05-13 15:00:24,220.6186235914275,130.9663935193843,8,0.0,0.1987395106334637,0.0
2014-05-13 15:00:27,220.44190873429508,130.50607023268515,9,0.0,0.20195504902455866,0.0
2014-05-13 15:00:30,220.0434359628458,130.3066559062166,10,0.0,0.19891165822004334,0.0
2014-05-13 15:00:33,220.61674141000768,128.63944214664204,11,0.0,0.20789117347185493,0.0
2014-05-13 15:00:36,220.19936501012467,130.397585705109,12,0.0,0.20119462209836755,0.0
2014-05-13 15:00:39,219.68250549875964,131.15036281139643,13,0.0,0.19757706364045657,0.0
2014-05-13 15:00:42,219.37039380792953,130.31710369937497,14,0.0,0.19427291384212203,0.0
2014-05-13 15:00:45,220.14369662489574,128.98573492416608,15,0.0,0.19035045881347204,0.0
2014-05-13 15:00:48,219.3711228447758,132.31400882813418,16,0.0,0.19320681333852444,0.0
2014-05-13 15:00:51,220.56341682197112,128.17570409360695,17,0.0,0.19714554583990468,0.0
2014-05-13 15:00:54,219.38489438956236,129.17967065615545,18,0.0,0.20079176783362265,0.0
2014-05-13 15:00:57,220.34268031230727,130.65141889459113,19,0.0,0.19977280612659232,0.0
2014-05-13 15:01:00,220.47800301594893,129.4596199262255,20,0.0,0.19954674595810132,0.0
2014-05-13 15:01:03,220.04628134331722,129.6652441620073,21,0.0,0.20133056550532383,0.0
2014-05-13 15:01:06,218.64561063069476,129.56446467291408,22,0.0,0.20146359582858311,0.0
2014-05-13 15:01:09,220.96058144764976,128.8988828806134,23,0.0,0.21204582473819372,0.0
2014-05-13 15:01:12,219.15214500273504,128.7490656046166,24,0.0,0.19238532190850555,0.0
2014-05-13 15:01:15,218.2328977390629,128.4348823684038,25,0.0,0.19878300050406353,0.0
2014-05-13 15:01:18,220.00418828327167,129.79109978437367,26,0.0,0.19891786891117716,0.0
2014-05-13 15:01:21,221.25947663143756,130.43802933917664,27,0.0,0.199053307516615,0.0
2014-05-13 15:01:24,221.11413622409938,129.98175040374363,28,0.0,0.20290648780322768,0.0
2014-05-13 15:01:27,222.00299845974237,128.68929522115076,29,0.0,0.19231776207905246,0.0
2014-05-13 15:01:30,218.73311078015345,128.9572010549192,30,0.0,0.20558089152821635,0.0
2014-05-13 15:01:33,218.6542183687819,130.65945247674847,31,0.0,0.19856646609862852,0.0
2014-05-13 15:01:36,221.3514781524995,129.14029228263107,32,0.0,0.19503948097273993,0.0
2014-05-13 15:01:39,218.61156187391643,131.05423230482893,33,0.0,0.19763292732547172,0.0
2014-05-13 15:01:42,219.8248319365668,130.4007416974465,34,0.0,0.19616106174837508,0.0
2014-05-13 15:01:45,220.42520753278342,128.18784685214268,35,0.0,0.1990629763450414,0.0
2014-05-13 15:01:48,218.76870190419245,130.73128130488894,36,0.0,0.20020967944898885,0.0
2014-05-13 15:01:51,221.50682358383705,130.09954769071226,37,0.0,0.1935677886564988,0.0
2014-05-13 15:01:54,221.25254129161385,127.98623139646946,38,0.0,0.20142519309276236,0.0
2014-05-13 15:01:57,219.9757373464954,131.25467631560633,39,0.0,0.19961257817383432,0.0
2014-05-13 15:02:00,220.27749317058547,128.96444524542517,40,0.0,0.20172527566502754,0.0
2014-05-13 15:02:03,220.8028142279535,130.49781609719304,41,0.0,0.19488096191423704,0.0
2014-05-13 15:02:06,220.03997802481382,129.6351327419388,42,0.0,0.19609201037593071,0.0
2014-05-13 15:02:09,219.955052680488,129.4982205091602,43,0.0,0.1972048270336126,0.0
2014-05-13 15:02:12,219.997227651977,129.9706187518114,44,0.0,0.19822607029141148,0.0
2014-05-13 15:02:15,220.1849741753057,128.39694945007292,45,0.0,0.1952628654309417,0.0
2014-05-13 15:02:18,219.00941437916805,130.6479807726618,46,0.0,0.21061728931924062,0.0
2014-05-13 15:02:21,219.9713055833475,129.0729149577418,47,0.0,0.20811362359095362,0.0
2014-05-13 15:02:24,221.35919038013705,128.61281883670836,48,0.0,0.20411750889991825,0.0
2014-05-13 15:02:27,221.87531058544886,130.2082752464437,49,0.0,0.19715849713544706,0.0
2014-05-13 15:02:30,219.3148648494919,129.5938046077511,50,0.0,0.19966143802197187,0.0
2014-05-13 15:02:33,220.3676527078905,130.0385449136754,51,0.0,0.20069541615708006,0.0
2014-05-13 15:02:36,219.65172420574734,130.6644883099132,52,0.0,0.20514384524662235,0.0
2014-05-13 15:02:39,220.3080880604459,131.6035985395776,53,0.0,0.20788706506469914,0.0
2014-05-13 15:02:42,220.1429050782132,130.09872303413357,54,0.0,0.1974678749738461,0.0
2014-05-13 15:02:45,219.9551078538292,129.84731120815096,55,0.0,0.20158282568152855,0.0
2014-05-13 15:02:48,220.2998126760339,131.73136850120954,56,0.0,0.20479477525557405,0.0
2014-05-13 15:02:51,218.63429791567674,130.17486239507292,57,0.0,0.19720260581058396,0.0
2014-05-13 15:02:54,219.03571220679098,130.28555717536685,58,0.0,0.20931756596991408,0.0
2014-05-13 15:02:57,219.52224857624918,130.1048937109055,59,0.0,0.20423176474063326,0.0
2014-05-13 15:03:00,219.35874862369198,130.6609931350652,60,0.0,0.19801894610045453,0.0
2014-05-13 15:03:03,219.79431159906582,129.22832927234114,61,0.0,0.20246810207207425,0.0
2014-05-13 15:03:06,220.48721909172502,129.84335867726602,62,0.0,0.20748377131788248,0.0
2014-05-13 15:03:09,222.383815792763,129.0842721275297,63,0.0,0.20172303538910777,0.0
2014-05-13 15:03:12,219.3961546507811,130.58480280854457,64,0.0,0.19666511703602205,0.0
2014-05-13 15:03:15,220.1825308158729,127.72524824033871,65,0.0,0.19496122409921882,0.0
2014-05-13 15:03:18,219.55974144643517,130.0420916366915,66,0.0,0.19509171498672903,0.0
2014-05-13 15:03:21,219.20709076886178,130.05118706952322,67,0.0,0.2084487606891456,0.0
2014-05-13 15:03:24,220.14738788361845,130.49980002549637,68,0.0,0.19621038098826488,0.0
2014-05-13 15:03:27,221.62655639511874,129.5872152612087,69,0.0,0.1979365148738567,0.0
2014-05-13 15:03:30,221.0591116080681,128.8582554724729,70,0.0,0.2012315418791182,0.0
2014-05-13 15:03:33,217.9525353103085,130.94750960601235,71,0.0,0.19538689885233052,0.0
2014-05-13 15:03:36,219.9481953638739,129.4975888005541,72,0.0,0.20357269095832506,0.0
2014-05-13 15:03:39,220.1533778942669,131.19012176512223,73,0.0,0.19691386193562627,0.0
2014-05-13 15:03:42,218.66520172606528,130.0583506052508,74,0.0,0.19997287770860256,0.0
2014-05-13 15:03:45,220.1526265076261,128.7364667117499,75,0.0,0.21016094012451048,0.0
2014-05-13 15:03:48,219.6562153812684,131.2794474262727,76,0.0,0.1986888409064243,0.0
2014-05-13 15:03:51,219.51692490785643,130.84776758934805,77,0.0,0.2051547042641472,0.0
2014-05-13 15:03:54,220.33623398872015,130.30975102367583,78,0.0,0.19722174074045848,0.0
2014-05-13 15:03:57,219.7399555641443,129.02395564315202,79,0.0,0.20585919757410137,0.0
2014-05-13 15:04:00,219.91210149511934,131.89466290054693,80,0.0,0.19599292910775945,0.0
2014-05-13 15:04:03,219.69542100957403,129.45121451159784,81,0.0,0.20159615838423,0.0
2014-05-13 15:04:06,220.78891496108346,129.20822593468245,82,0.0,0.20159164770727644,0.0
2014-05-13 15:04:09,222.3088812778156,129.71544248359612,83,0.0,0.20604141897562472,0.0
2014-05-13 15:04:12,221.82728344391782,129.53527199606907,84,0.0,0.19802887379498268,0.0
2014-05-13 15:04:15,220.79268598034776,130.1484776502853,85,0.0,0.19346846447250898,0.0
2014-05-13 15:04:18,220.03808442596255,129.15492820352694,86,0.0,0.19457134532614243,0.0
2014-05-13 15:04:21,221.26214771566953,130.59095344480605,87,0.0,0.1974769777551814,0.0
2014-05-13 15:04:24,220.41384868367405,130.91159168541938,88,0.0,0.19977195883928472,0.0
2014-05-13 15:04:27,218.83378166258865,129.25611761818996,89,0.0,0.19101365819804872,0.0
2014-05-13 15:04:30,221.13942171611342,128.79037007955264,90,0.0,0.21045402749806677,0.0
2014-05-13 15:04:33,218.13059754580857,128.99287553095363,91,0.0,0.1930289767562807,0.0
2014-05-13 15:04:36,220.5961019483271,130.51943814762717,92,0.0,0.19557322971018123,0.0
2014-05-13 15:04:39,220.242512018736,131.23223247694412,93,0.0,0.20717628565748786,0.0
2014-05-13 15:04:42,222.05342860766422,128.60518963719582,94,0.0,0.2017578336241802,0.0
2014-05-13 15:04:45,221.77861881628556,130.8449517139976,95,0.0,0.20543912625266536,0.0
2014-05-13 15:04:48,218.77964181350575,128.56172833128022,96,0.0,0.1967290595733298,0.0
2014-05-13 15:04:51,218.29276409677084,129.71649700309212,97,0.0,0.19890300770179867,0.0
2014-05-13 15:04:54,220.3111270660487,131.627797493266,98,0.0,0.19741219380406105,0.0
2014-05-13 15:04:57,220.72070273751328,130.00134330462555,99,0.0,0.19408312643339865,0.0
2014-05-13 15:05:00,220.10008397621823,128.70302513979885,100,0.0,0.19616211580213042,0.0
2014-05-13 15:05:03,219.77717560435764,127.38470013586722,101,0.0,0.2028608053369613,0.0
2014-05-13 15:05:06,220.70632200843494,130.3618016355804,102,0.0,0.19427156914806265,0.0
2014-05-13 15:05:09,220.96662911931443,129.15459181638496,103,0.0,0.19807826090139388,0.0
2014-05-13 15:05:12,219.71965268379765,130.2330819184587,104,0.0,0.20984677107935784,0.0
2014-05-13 15:05:15,219.19306675275507,132.24414035305512,105,0.0,0.19556208680072756,0.0
2014-05-13 15:05:18,220.36260465479864,130.6871666002062,106,0.0,0.20494502592528507,0.0
2014-05-13 15:05:21,219.45235872806296,132.06182045972926,107,0.0,0.20026422217998827,0.0
2014-05-13 15:05:24,220.12455068665005,127.87951617626408,108,0.0,0.19236858702502643,0.0
2014-05-13 15:05:27,219.8592956324355,128.48929460066375,109,0.0,0.19269555211789188,0.0
2014-05-13 15:05:30,218.63226123211737,130.2309689573433,110,0.0,0.1986621050386314,0.0
2014-05-13 15:05:33,218.898797836771,128.28606101127028,111,0.0,0.2100247606221452,0.0
2014-05-13 15:05:36,219.37861471075354,130.31169479176475,112,0.0,0.20306237987941847,0.0
2014-05-13 15:05:39,223.18971863515418,130.82276265590272,113,0.0,0.19487933647115405,0.0
2014-05-13 15:05:42,220.4414445003262,128.93640777504368,114,0.0,0.1983931264122666,0.0
2014-05-13 15:05:45,220.39408074594593,129.78354478774705,115,0.0,0.19342713532583716,0.0
2014-05-13 15:05:48,222.65248651136366,127.4493798126109,116,0.0,0.20002873949962208,0.0
2014-05-13 15:05:51,220.09552935766942,128.90294707803474,117,0.0,0.20511033294431097,0.0
2014-05-13 15:05:54,220.27296141882977,130.28772051925196,118,0.0,0.20064732907678864,0.0
2014-05-13 15:05:57,220.74774258371187,129.62763268653694,119,0.0,0.19807548756108018,0.0
2014-05-13 15:06:00,218.95317394148802,131.88631464221254,120,0.0,0.2081076394528939,0.0
2014-05-13 15:06:03,220.48644893381584,129.02264788386424,121,0.0,0.20466651932241864,0.0
