timestamp,voltage,amperage,x_pos,y_pos,x_vel,anomaly
2014-05-11 13:00:00,220.43922355426275,131.71050264640664,0,0.0,0.20186890779741332,0.0
2014-05-11 13:00:03,220.32337520416854,130.39193932900216,1,0.0,0.199088758631031,0.0
2014-05-11 13:00:06,219.19115742313556,128.86510712465596,2,0.0,0.20221870185780014,0.0
2014-05-11 13:00:09,221.4291933504341,129.18790590358805,3,0.0,0.19697855254886854,0.0
2014-05-11 13:00:12,219.84799943862564,128.9455464034775,4,0.0,0.1996025254245433,0.0
2014-05-11 13:00:15,220.1347365828406,129.10718567522272,5,0.0,0.1935592696382357,0.0
2014-05-11 13:00:18,220.24966257158383,129.77879296766818,6,0.0,0.19389482748414139,0.0
2014-05-11 13:00:21,220.74761260507975,129.58870080712856,7,0.0,0.19304522667160315,0.0
2014-05-11 13:00:24,220.29888026105695,129.5790405581272,8,0.0,0.198625938310864,0.0
2014-05-11 13:00:27,220.1185984063489,129.43561961660888,9,0.0,0.20717632313083273,0.0
2014-05-11 13:00:30,221.09882774852315,131.70737367518302,10,0.0,0.19134602748422821,0.0
2014-05-11 13:00:33,220.00444666281146,129.4114902024555,11,0.0,0.203148044324675,0.0
2014-05-11 13:00:36,218.55877864714265,130.87016720699614,12,0.0,0.20076172282103497,0.0
2014-05-11 13:00:39,219.63693412661726,130.12982769431636,13,0.0,0.19784610073303177,0.0
2014-05-11 13:00:42,219.65854893938942,130.8713079276143,14,0.0,0.20006027308506627,0.0
2014-05-11 13:00:45,221.01305274489934,130.16485007438538,15,0.0,0.18761035904937953,0.0
2014-05-11 13:00:48,221.05636552227438,129.75802370743887,16,0.0,0.2032781844403197,0.0
2014-05-11 13:00:51,219.92927479469054,130.5752197108206,17,0.0,0.19771844921457557,0.0
2014-05-11 13:00:54,219.20405177401884,129.21033375822705,18,0.0,0.20643153306176565,0.0
2014-05-11 13:00:57,219.2339179403682,129.02350925877167,19,0.0,0.19670438725413794,0.0
2014-05-11 13:01:00,218.67421272178117,128.8330600037527,20,0.0,0.2055143327988395,0.0
2014-05-11 13:01:03,222.3363902662802,130.0487926478244,21,0.0,0.19645802032600296,0.0
2014-05-11 13:01:06,220.22371285817587,128.9438850398919,22,0.0,0.2118497649263293,0.0
2014-05-11 13:01:09,220.43775411147038,130.8791686294911,23,0.0,0.1867837820990172,0.0
2014-05-11 13:01:12,220.64134384911537,132.34388411506558,24,0.0,0.2025536999291922,0.0
2014-05-11 13:01:15,220.7896877048568,130.36777260999224,25,0.0,0.1924374662242147,0.0
2014-05-11 13:01:18,219.22379173247592,130.49073459563976,26,0.0,0.19499912865801122,0.0
2014-05-11 13:01:21,220.80629161007778,129.9970621389312,27,0.0,0.19814988620172255,0.0
2014-05-11 13:01:24,220.67812823322922,130.17424540939956,28,0.0,0.20033341346851136,0.0
2014-05-11 13:01:27,218.93164362359082,130.75567403796146,29,0.0,0.20005807769358214,0.0
2014-05-11 13:01:30,221.5881007261802,130.08729773641107,30,0.0,0.20507789935202442,0.0
2014-05-11 13:01:33,220.8346668872574,130.95774703991682,31,0.0,0.18755812445017017,0.0
2014-05-11 13:01:36,220.35535814833023,130.93734512660987,32,0.0,0.19337929608186583,0.0
2014-05-11 13:01:39,217.94723541036444,128.405191458071,33,0.0,0.2022341208219698,0.0
2014-05-11 13:01:42,220.81486107108182,129.5354291432803,34,0.0,0.20819700686540427,0.0
2014-05-11 13:01:45,220.74515807038284,129.6445912084541,35,0.0,0.19410637419449758,0.0
2014-05-11 13:01:48,221.24054810739392,130.1593094172493,36,0.0,0.2058062791045667,0.0
2014-05-11 13:01:51,220.85014301445258,128.72713447337085,37,0.0,0.19949686873653374,0.0
